word_id,n_human_lemmas,overlap_at_5,weighted_overlap_at_5,surface_match_at_5,surface_weighted_match_at_5,overlap_at_10,weighted_overlap_at_10,surface_match_at_10,surface_weighted_match_at_10,overlap_at_15,weighted_overlap_at_15,surface_match_at_15,surface_weighted_match_at_15,overlap_at_20,weighted_overlap_at_20,surface_match_at_20,surface_weighted_match_at_20,overlap_at_50,weighted_overlap_at_50,surface_match_at_50,surface_weighted_match_at_50,overlap_at_100,weighted_overlap_at_100,surface_match_at_100,surface_weighted_match_at_100,overlap_at_200,weighted_overlap_at_200,surface_match_at_200,surface_weighted_match_at_200
сук,12,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998,0.4166666666666667,0.8624999999999998
неявное,48,0.0625,0.158878504672897,0.0625,0.158878504672897,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203,0.08333333333333333,0.1682242990654203
атрибутику,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
крыши,16,0.0625,0.1,0.0625,0.1,0.0625,0.1,0.0625,0.1,0.0625,0.1,0.0625,0.1,0.0625,0.1,0.0625,0.1,0.125,0.15000000000000002,0.0625,0.1,0.125,0.15000000000000002,0.0625,0.1,0.125,0.15000000000000002,0.0625,0.1
злило,12,0.4166666666666667,0.5625,0.25,0.375,0.4166666666666667,0.5625,0.25,0.375,0.4166666666666667,0.5625,0.3333333333333333,0.5,0.4166666666666667,0.5625,0.3333333333333333,0.5,0.4166666666666667,0.5625,0.3333333333333333,0.5,0.4166666666666667,0.5625,0.3333333333333333,0.5,0.4166666666666667,0.5625,0.3333333333333333,0.5
всей,18,0.1111111111111111,0.5277777777777777,0.09090909090909091,0.4027777777777778,0.1111111111111111,0.5277777777777777,0.09090909090909091,0.4027777777777778,0.1111111111111111,0.5277777777777777,0.09090909090909091,0.4027777777777778,0.1111111111111111,0.5277777777777777,0.09090909090909091,0.4027777777777778,0.16666666666666666,0.5416666666666665,0.09090909090909091,0.4027777777777778,0.16666666666666666,0.5416666666666665,0.09090909090909091,0.4027777777777778,0.16666666666666666,0.5416666666666665,0.09090909090909091,0.4027777777777778
реки,14,0.2857142857142857,0.818181818181818,0.3333333333333333,0.818181818181818,0.2857142857142857,0.818181818181818,0.3333333333333333,0.818181818181818,0.2857142857142857,0.818181818181818,0.3333333333333333,0.818181818181818,0.2857142857142857,0.818181818181818,0.3333333333333333,0.818181818181818,0.2857142857142857,0.818181818181818,0.3333333333333333,0.818181818181818,0.2857142857142857,0.818181818181818,0.3333333333333333,0.818181818181818,0.2857142857142857,0.818181818181818,0.3333333333333333,0.818181818181818
семья,10,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157,0.3,0.4736842105263157
спать,13,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156,0.3076923076923077,0.4736842105263156
несчастные,4,0.5,0.5333333333333332,0.5,0.5333333333333332,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998,0.75,0.7999999999999998
бампера,7,0.14285714285714285,0.625,0.14285714285714285,0.625,0.2857142857142857,0.6875,0.14285714285714285,0.625,0.2857142857142857,0.6875,0.14285714285714285,0.625,0.2857142857142857,0.6875,0.14285714285714285,0.625,0.2857142857142857,0.6875,0.14285714285714285,0.625,0.2857142857142857,0.6875,0.14285714285714285,0.625,0.2857142857142857,0.6875,0.14285714285714285,0.625
полный,13,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473,0.15384615384615385,0.4210526315789473
вить,9,0.2222222222222222,0.25,0.2,0.1875,0.2222222222222222,0.25,0.2,0.1875,0.2222222222222222,0.25,0.2,0.1875,0.2222222222222222,0.25,0.2,0.1875,0.2222222222222222,0.25,0.2,0.1875,0.2222222222222222,0.25,0.2,0.1875,0.2222222222222222,0.25,0.2,0.1875
отдельная,13,0.15384615384615385,0.125,0.14285714285714285,0.125,0.15384615384615385,0.125,0.14285714285714285,0.125,0.15384615384615385,0.125,0.14285714285714285,0.125,0.15384615384615385,0.125,0.14285714285714285,0.125,0.15384615384615385,0.125,0.14285714285714285,0.125,0.15384615384615385,0.125,0.14285714285714285,0.125,0.15384615384615385,0.125,0.14285714285714285,0.125
сытные,10,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625,0.3,0.5625
